playlist_name,track_name,artist,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,url,cover
Your Top Songs 2023,You're Going Down,Sick Puppies,187347,6,1,4,0.0116,0.49,0.833,0.000504,0.15,-5.899,0.0487,0.39,89.981,https://open.spotify.com/track/5FQXMRDSTkn9fowDJ3kZo8,https://i.scdn.co/image/ab67616d0000b2730bccc1eafb39ec9629368df6
Your Top Songs 2023,Minimum,Charlie Cunningham,194907,0,0,4,0.728,0.493,0.841,0.00027,0.101,-9.181,0.0905,0.313,177.873,https://open.spotify.com/track/4n5DRMfFBNJNec1JApfILt,https://i.scdn.co/image/ab67616d0000b273996bd95c479350f13396d9b2
Your Top Songs 2023,Skanka,Hamdi,221147,2,1,5,0.146,0.53,0.708,1.36e-05,0.116,-5.592,0.435,0.647,173.381,https://open.spotify.com/track/3M2l5Rh3qLjHzgVEWbyAbZ,https://i.scdn.co/image/ab67616d0000b273536f63f0b6e77088a7dd8333
Your Top Songs 2023,8 Mile,Eminem,359400,9,1,4,0.125,0.74,0.94,8.33e-05,0.132,-4.195,0.285,0.489,89.981,https://open.spotify.com/track/5NmL2zxnlt9GiTB2TQbvFM,https://i.scdn.co/image/ab67616d0000b27352ab2c1657a3e548ff021411
Your Top Songs 2023,The Opps,Bigworm,102329,10,0,4,0.000339,0.548,0.788,2.11e-06,0.165,-7.521,0.204,0.769,119.88,https://open.spotify.com/track/35oj9GP0PJ5CPMGfWKWpWQ,https://i.scdn.co/image/ab67616d0000b27371c29b4cc8fa809dce1d675d
Your Top Songs 2023,Think Of Me (feat. SOUNDR),"Blanke, SOUNDR",232000,4,0,4,0.322,0.561,0.651,0.0,0.1,-2.725,0.031,0.162,105.047,https://open.spotify.com/track/1AJ4HIL7Aj9hXjl1plAkJk,https://i.scdn.co/image/ab67616d0000b2737fa1f33531d3989bb7fdc0e7
Your Top Songs 2023,Mwongo,Ray Denz,165981,4,0,4,0.491,0.771,0.711,0.00218,0.132,-6.939,0.0778,0.465,100.011,https://open.spotify.com/track/6UGovGvUNNLG8dRkOpRDJT,https://i.scdn.co/image/ab67616d0000b273986d989119fdf9bf789fa56b
Your Top Songs 2022,Into It,Chase Atlantic,196767,10,0,4,0.0503,0.518,0.572,2.41e-05,0.129,-6.706,0.0416,0.291,130.053,https://open.spotify.com/track/4HwDCXsMBC7SUdp2WT4MZP,https://i.scdn.co/image/ab67616d0000b2735a0c2870f4f309e382d1fad6
Your Top Songs 2022,Kitna Tarsey,"Rauhan Malik, Mahima Choudhary",324932,11,1,4,0.759,0.451,0.236,1.21e-06,0.109,-11.799,0.0306,0.267,147.822,https://open.spotify.com/track/1qPEaFTUb64NGcxM9QEK00,https://i.scdn.co/image/ab67616d0000b27394bd04a2b12bde9c384e4668
Your Top Songs 2022,Catch You in My Arms,"Serion, dabl",201143,11,0,4,0.55,0.369,0.46,8.01e-06,0.112,-5.656,0.0288,0.0974,104.689,https://open.spotify.com/track/2HXT7XRLwDjCfey4ZpQ7EL,https://i.scdn.co/image/ab67616d0000b2737f46b2f0b7172406c6dbfa49
Your Top Songs 2022,Te Boté - Remix,"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam",417920,11,0,4,0.542,0.903,0.675,1.28e-05,0.0595,-3.445,0.214,0.442,96.507,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,https://i.scdn.co/image/ab67616d0000b273a5779a2f04a513fac2fd1d15
Your Top Songs 2022,Blackbirds,Ghostly Kisses,314539,2,0,4,0.42,0.462,0.617,0.83,0.0995,-9.807,0.0321,0.305,179.91,https://open.spotify.com/track/65y4rIRzaY2B0kOGv8HuIi,https://i.scdn.co/image/ab67616d0000b2737fefed33c8f708a9b08b8739
Your Top Songs 2022,The Villagers,"Sumit Goswami, Jerry",183155,7,0,4,0.0345,0.779,0.83,0.0,0.0584,-3.177,0.0536,0.623,95.978,https://open.spotify.com/track/2x7iprCTkTR7WcTRkCLFBr,https://i.scdn.co/image/ab67616d0000b273ecea6eda90cb03649c9f6f1a
Your Top Songs 2022,6 AM in Toronto,Viktoria Liv,235606,9,0,4,0.0769,0.636,0.686,0.0,0.123,-6.837,0.0694,0.51,142.73,https://open.spotify.com/track/5aD1Iu5astVEgfTcwlNdEZ,https://i.scdn.co/image/ab67616d0000b27356afd8d57773e730d3f5f5d4
Your Top Songs 2022,Dhundo Mujhe,Ramil Ganjoo,246316,2,1,4,0.509,0.631,0.396,5.7e-05,0.135,-12.705,0.0423,0.461,75.992,https://open.spotify.com/track/0qVuO2BpmfPSlDHTTYupZ9,https://i.scdn.co/image/ab67616d0000b273ee5e53de7cd362e9ea8ac8d2
Your Top Songs 2022,Calm Down (with Selena Gomez),"Rema, Selena Gomez",239318,11,1,4,0.382,0.801,0.806,0.000669,0.114,-5.206,0.0381,0.802,106.999,https://open.spotify.com/track/0WtM2NBVQNNJLh6scP13H8,https://i.scdn.co/image/ab67616d0000b273a3a7f38ea2033aa501afd4cf
Your Top Songs 2022,Sky's Still Blue,Andrew Belle,244320,6,0,4,0.0726,0.43,0.791,0.0193,0.11,-5.419,0.0302,0.217,171.864,https://open.spotify.com/track/6nXIYClvJAfi6ujLiKqEq8,https://i.scdn.co/image/ab67616d0000b273a405e255aa03ba251e9cb314
Your Top Songs 2022,Bayou,Mountains of the Moon,443999,10,0,3,0.892,0.344,0.0971,0.024,0.0875,-16.212,0.0341,0.0985,157.888,https://open.spotify.com/track/0B4oP0rG4y7oxugGDNNw78,https://i.scdn.co/image/ab67616d0000b2739dfa514453165f97571e8ee9
Your Top Songs 2022,Te Felicito,"Shakira, Rauw Alejandro",172235,5,1,4,0.234,0.695,0.636,0.0,0.081,-4.654,0.317,0.575,174.14,https://open.spotify.com/track/2rurDawMfoKP4uHyb2kJBt,https://i.scdn.co/image/ab67616d0000b2739a9716c90ceeb1890921e44f
Your Top Songs 2022,Toh Phir Aao,"Mustafa Zahid, Roxen",347547,9,0,4,0.121,0.491,0.468,3.07e-06,0.375,-8.544,0.0278,0.0744,101.97,https://open.spotify.com/track/6CzssPSh0EnQixlwnPbdzB,https://i.scdn.co/image/ab67616d0000b273df89955ce65452929ffa8f76
Your Top Songs 2022,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",329320,6,0,4,0.0685,0.563,0.496,5.8e-05,0.173,-9.381,0.406,0.426,139.993,https://open.spotify.com/track/4qikXelSRKvoCqFcHLB2H2,https://i.scdn.co/image/ab67616d0000b2732127d038204bc32c416d55e2
Your Top Songs 2022,Hollywood,Lee Ann Womack,245240,11,1,4,0.885,0.532,0.396,0.00354,0.127,-10.459,0.0317,0.535,89.571,https://open.spotify.com/track/5geXpnAg1h2r0fouEe3AHK,https://i.scdn.co/image/ab67616d0000b2737342a460557f27326b6bb4a2
Your Top Songs 2022,Dhumrapaan,Itra,202410,3,1,4,0.784,0.628,0.369,0.0193,0.331,-11.198,0.033,0.445,82.988,https://open.spotify.com/track/28RKOgVXssJzU8eE3jfxYt,https://i.scdn.co/image/ab67616d0000b273cff9a9233419d6aaa81fe8ed
Your Top Songs 2022,Mausam,Mithoon,341821,5,1,4,0.252,0.37,0.717,2.5e-05,0.497,-7.489,0.0407,0.36,163.815,https://open.spotify.com/track/1SDzEed9leGGDVJIv2GPUE,https://i.scdn.co/image/ab67616d0000b27351d1cd8d46cbcd8fd4508356
Your Top Songs 2022,I Am Machine,Three Days Grace,200147,2,0,4,1.29e-05,0.402,0.97,2.62e-06,0.189,-4.538,0.0668,0.476,75.106,https://open.spotify.com/track/2UDumaw7osnyjH7RZ2DLpB,https://i.scdn.co/image/ab67616d0000b2738443a724ced4e3bef303fb7a
Your Top Songs 2022,Stunt,Darci,154737,7,1,4,0.188,0.658,0.666,0.00413,0.104,-9.179,0.0597,0.441,76.017,https://open.spotify.com/track/75TaaL8GNqoY7mxgz9TFB6,https://i.scdn.co/image/ab67616d0000b273ab58c544609a5f6d178b8b1e
Your Top Songs 2022,Vågar,lovad,158644,3,0,4,0.622,0.838,0.442,0.0,0.0729,-9.05,0.267,0.584,118.04,https://open.spotify.com/track/7uiGgzShu2Hz9iMg1Cgvpk,https://i.scdn.co/image/ab67616d0000b2735e53a0f637882084d7d6a02f
Your Top Songs 2022,Sira,"Dilpreet Dhillon, Shipra Goyal",172427,7,0,4,0.145,0.764,0.701,0.0,0.273,-4.211,0.278,0.436,97.848,https://open.spotify.com/track/4GIcOw6sIY1esYTcBksP7L,https://i.scdn.co/image/ab67616d0000b273d0b67efcd40496f1f7b3cfc3
Your Top Songs 2022,Namastute,Seedhe Maut,120187,10,0,4,0.108,0.782,0.84,8.84e-06,0.158,-6.448,0.25,0.752,159.945,https://open.spotify.com/track/4xj9pCtTgyGHpeALUzgxll,https://i.scdn.co/image/ab67616d0000b273d65e2670b7176415b9d88a59
Your Top Songs 2022,You're All I Want,Cigarettes After Sex,264453,5,1,4,0.363,0.233,0.471,0.828,0.113,-10.947,0.0294,0.277,182.161,https://open.spotify.com/track/4nvLuqwTOZdEJI1fcHXv8h,https://i.scdn.co/image/ab67616d0000b2734a10d87775c6bb25c8ca068b
Your Top Songs 2022,Judy You Hung the Moon,HARBOUR,210000,6,0,4,0.507,0.65,0.648,0.0,0.0901,-7.701,0.0336,0.625,139.989,https://open.spotify.com/track/10oDDj46J0IMYBPSloeJ4Z,https://i.scdn.co/image/ab67616d0000b273356628262c803315eece6380
Your Top Songs 2022,Let Her Go,Passenger,252733,7,1,4,0.359,0.445,0.541,0.0,0.109,-7.36,0.0736,0.217,76.289,https://open.spotify.com/track/2pUpNOgJBIBCcjyQZQ00qU,https://i.scdn.co/image/ab67616d0000b273eb0b18cce8b7f5c9fc1579e7
Your Top Songs 2022,Nobody Knows,PLAZA,254120,0,0,4,0.00261,0.518,0.462,0.0,0.228,-5.634,0.0283,0.22,147.024,https://open.spotify.com/track/2KETl8P0jY8xkPzhDGAMEs,https://i.scdn.co/image/ab67616d0000b27336cfbf6881969abc6208f03a
Your Top Songs 2022,To the Ends,Aaryan Shah,186000,6,0,4,0.382,0.675,0.573,0.0,0.0955,-8.492,0.0349,0.882,159.904,https://open.spotify.com/track/5vuqfeoN62ZdWO4oxT2h0P,https://i.scdn.co/image/ab67616d0000b273a21b22bea3992eb630bba71a
Your Top Songs 2022,Habibi - Albanian Remix,"Ricky Rich, Dardan, DJ Gimi-O",129590,4,0,4,0.0223,0.639,0.728,0.00384,0.68,-7.065,0.0301,0.0996,103.966,https://open.spotify.com/track/2sHYMLUd4nVLxHPKY05Ein,https://i.scdn.co/image/ab67616d0000b2734b9368795d790c6db70b5b30
Your Top Songs 2022,Toxic,Prznt,198000,4,0,4,0.371,0.581,0.564,0.0,0.0928,-9.641,0.0284,0.0871,98.013,https://open.spotify.com/track/6ppqMnCJaLCRmoRgYZoxCz,https://i.scdn.co/image/ab67616d0000b2731ea868bb3ba8a81a80f0cdc1
Your Top Songs 2022,San Luis,Gregory Alan Isakov,272347,7,0,4,0.86,0.567,0.434,0.257,0.115,-12.755,0.0349,0.254,82.459,https://open.spotify.com/track/7gDNQLV9cr8449LFrQbk5J,https://i.scdn.co/image/ab67616d0000b27322c614bdaf27ea223bcb2add
Your Top Songs 2022,Din Dhalay,Bayaan,336000,4,0,3,0.792,0.41,0.271,0.000986,0.114,-14.057,0.0302,0.117,154.772,https://open.spotify.com/track/1y30e6iFISuGTbpO68H1Ob,https://i.scdn.co/image/ab67616d0000b273f9ea670afa6ad3f5cc553f20
Your Top Songs 2022,Libaas,Kaka,267029,10,1,4,0.543,0.794,0.753,0.0,0.12,-3.112,0.0609,0.906,159.965,https://open.spotify.com/track/0vqw3BCyNr3DDVBmjD21H8,https://i.scdn.co/image/ab67616d0000b273a67a4fd24fca487793f6bbe8
Your Top Songs 2022,5:35,Dimiche,141405,2,1,4,0.49,0.572,0.326,0.00422,0.152,-16.685,0.255,0.174,92.728,https://open.spotify.com/track/6TUF7KNuKjvoGogOwjlqT8,https://i.scdn.co/image/ab67616d0000b273b8841e3e7259d0461100c93e
Your Top Songs 2022,We Rollin,Shubh,199206,4,0,4,0.261,0.82,0.504,7e-06,0.104,-9.113,0.141,0.275,85.016,https://open.spotify.com/track/6ZYxNjuAU9Vy3VtF6W1dtE,https://i.scdn.co/image/ab67616d0000b273d05cb0855dc35316da3d4036
Your Top Songs 2022,Snake,MC STAN,281088,4,0,4,0.709,0.707,0.625,2.77e-06,0.298,-7.638,0.145,0.477,123.028,https://open.spotify.com/track/0MYof8K1RPjc1Htnr7CDa6,https://i.scdn.co/image/ab67616d0000b27349f667c7824abfc6791398e0
Your Top Songs 2022,my mind,"Zubi, anatu",183375,9,0,3,0.294,0.483,0.49,4.49e-05,0.393,-12.663,0.122,0.172,160.083,https://open.spotify.com/track/0sSVoBObAuzEAelHqqLXBC,https://i.scdn.co/image/ab67616d0000b273fddb1819d1082f179f3ba3c6
Your Top Songs 2022,Parlé,Sal Houdini,240267,7,0,4,0.15,0.684,0.821,0.0,0.164,-5.855,0.186,0.675,159.86,https://open.spotify.com/track/5aOgyAuCBr7uxrC6jhquVH,https://i.scdn.co/image/ab67616d0000b2733cc0dad9a0a834801a8987e6
Your Top Songs 2022,Temporary pyar,Kaka,245017,10,1,4,0.281,0.531,0.79,0.0,0.301,-7.213,0.234,0.339,79.942,https://open.spotify.com/track/2ZGAWiLZh2aRxp2iTL5yMS,https://i.scdn.co/image/ab67616d0000b27393a9941be37b24ef10aa49f0
Your Top Songs 2022,Nanchaku,"Seedhe Maut, MC STAN",193116,2,1,4,0.141,0.81,0.66,0.0,0.173,-8.791,0.316,0.443,140.081,https://open.spotify.com/track/6btegcu44HqquqArljhFxu,https://i.scdn.co/image/ab67616d0000b273d65e2670b7176415b9d88a59
Your Top Songs 2022,Skinny,KALEO,222317,2,1,4,0.0228,0.484,0.741,0.000164,0.31,-5.298,0.0411,0.137,85.076,https://open.spotify.com/track/2C4jYVZId6mxISa3HrBvGM,https://i.scdn.co/image/ab67616d0000b273fbe6f18abcdf1f565f34e73d
Your Top Songs 2022,Naked (feat. Big Sean),"Kevin McCall, Big Sean",261587,5,0,4,0.00118,0.547,0.646,0.0,0.141,-8.194,0.289,0.842,205.816,https://open.spotify.com/track/6NNWpqisP8aFWSO377cAks,https://i.scdn.co/image/ab67616d0000b2730e49523f7c3987448ae78e09
Your Top Songs 2022,Flowers,RAYE,243521,2,0,4,0.228,0.666,0.594,0.0,0.38,-5.458,0.211,0.514,134.822,https://open.spotify.com/track/57ay2J7PoNPKUGIncs3lHi,https://i.scdn.co/image/ab67616d0000b2738a25b58caac11986b6a304e3
Your Top Songs 2022,If I Needed You,Townes Van Zandt,224200,11,1,4,0.558,0.622,0.315,0.0303,0.0849,-16.641,0.0329,0.676,75.703,https://open.spotify.com/track/3FMQnxcc6FcPscLeLqtW5S,https://i.scdn.co/image/ab67616d0000b273cbf5711413cc786599eb25d0
Your Top Songs 2022,Stay,Ari Abdul,172564,5,0,4,0.351,0.497,0.576,3.38e-05,0.166,-5.013,0.0649,0.227,102.707,https://open.spotify.com/track/4WNrx9GTx4RvdnxR6qVysR,https://i.scdn.co/image/ab67616d0000b273a584305ad6e95fb5358c5597
Your Top Songs 2022,Tu Aake Dekhle,King,270000,11,1,4,0.375,0.72,0.681,0.0,0.17,-8.042,0.0941,0.13,95.949,https://open.spotify.com/track/5BKKKNwrebowaMoUdBaNby,https://i.scdn.co/image/ab67616d0000b273678eae35be0325b5de578d57
Your Top Songs 2022,Broke Is A Joke,MC STAN,215410,10,0,4,0.659,0.74,0.648,0.0,0.11,-5.171,0.0374,0.4,122.03,https://open.spotify.com/track/1J9OoW4eLxIjwo10lBB83x,https://i.scdn.co/image/ab67616d0000b273510715ca5836c4df66ba1699
Your Top Songs 2022,Rewind,InYourDre4mz,223958,6,0,4,0.0183,0.763,0.713,0.000157,0.127,-6.126,0.0312,0.361,120.002,https://open.spotify.com/track/3m1Mfk0T7PrRRr8jkFHLMq,https://i.scdn.co/image/ab67616d0000b2732d26dd5b44117bcc542a9702
Your Top Songs 2022,Romantic Homicide,d4vd,132631,6,1,4,0.453,0.571,0.544,0.00805,0.322,-10.613,0.0299,0.216,132.052,https://open.spotify.com/track/1xK59OXxi2TAAAbmZK0kBL,https://i.scdn.co/image/ab67616d0000b273bd1a52b3d5903ee01c216da0
Your Top Songs 2022,Heal Me,Grace Carter,189235,7,0,4,0.109,0.504,0.448,2.45e-05,0.102,-6.581,0.0291,0.357,84.172,https://open.spotify.com/track/7LiB4afKxBBHzr3jxR6U1H,https://i.scdn.co/image/ab67616d0000b273d2f0a19f3df5774c07a1ac2d
Your Top Songs 2022,Next,"Shaker, COBRA",177549,8,0,4,0.876,0.515,0.472,0.00325,0.101,-10.644,0.052,0.454,195.56,https://open.spotify.com/track/4DcsVmrZKyKWhNOKbMMMQH,https://i.scdn.co/image/ab67616d0000b273ad9299bfe4192f28570c0545
Your Top Songs 2022,Saajna,Falak Shabbir,281510,1,0,4,0.252,0.667,0.779,2.08e-05,0.314,-4.115,0.0274,0.557,105.96,https://open.spotify.com/track/7KzGAwJRYS9KLMuVnStqYN,https://i.scdn.co/image/ab67616d0000b27322e2fdf8f6aff29175132ffe
Your Top Songs 2022,i'm so tired...,"Lauv, Troye Sivan",162587,11,1,4,0.173,0.548,0.735,0.0,0.195,-7.572,0.236,0.498,101.252,https://open.spotify.com/track/7LpMG3AEaIJgs62HQhAa91,https://i.scdn.co/image/ab67616d0000b2732c0e1e9e1fd1e7b132da1606
Your Top Songs 2022,Waves,Fiji Blue,133748,6,1,4,0.135,0.84,0.338,0.0225,0.0635,-8.16,0.0436,0.927,108.024,https://open.spotify.com/track/4If7JKEkzeY0WusIrOdQlC,https://i.scdn.co/image/ab67616d0000b273a20f207a64ce7139907b8247
Your Top Songs 2022,By Now,Ty Graham,215444,0,1,4,0.0512,0.539,0.623,1.05e-06,0.0825,-8.337,0.0304,0.426,139.953,https://open.spotify.com/track/2eqHXg6CAaQ2mCHTCTwJ73,https://i.scdn.co/image/ab67616d0000b27345e93a14ed0f4957a5c73357
Your Top Songs 2022,Jaane Kya,"Pritam, Zubeen Garg",374595,4,1,4,0.233,0.614,0.736,0.0,0.0846,-8.377,0.0428,0.568,103.013,https://open.spotify.com/track/56iHSxAZ2jKlUSDvIOcFxm,https://i.scdn.co/image/ab67616d0000b2731fe0aa1ef5992eb9e2e9fd4c
Your Top Songs 2022,All Mine,PLAZA,234871,9,0,4,0.0942,0.716,0.342,0.00116,0.11,-7.9,0.0463,0.368,79.0,https://open.spotify.com/track/7GoXK3wa1Bxt9gVUJvv7Cy,https://i.scdn.co/image/ab67616d0000b2739508c0f8fe9667910168362a
Your Top Songs 2022,Pégate (MTV Unplugged Version)[Radio Edit],Ricky Martin,245027,9,0,4,0.431,0.553,0.932,0.0,0.752,-4.683,0.122,0.672,135.572,https://open.spotify.com/track/6derJzyW5gcu125FpbsReh,https://i.scdn.co/image/ab67616d0000b27382d42ff02e7006a5a59dc632
Your Top Songs 2022,Don't OD,GASHI,167012,7,0,4,0.07,0.485,0.623,4.49e-05,0.122,-7.408,0.0329,0.077,94.889,https://open.spotify.com/track/6DKVZIGunsstjifYDYa5lT,https://i.scdn.co/image/ab67616d0000b2736969bf7e3ffc1a5d33a94828
Your Top Songs 2022,Agency,"Rap Demon, Talha Anjum, Umair",271698,7,1,4,0.174,0.792,0.618,0.00128,0.186,-8.139,0.0841,0.288,105.997,https://open.spotify.com/track/5ZCHWdMgsdoo78m9prkhOR,https://i.scdn.co/image/ab67616d0000b273bae887e6d470bb67aba815cd
Your Top Songs 2022,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),"Amaarae, Kali Uchis, Moliy",204764,1,0,4,0.433,0.87,0.523,2.07e-05,0.113,-8.052,0.0602,0.319,110.02,https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC,https://i.scdn.co/image/ab67616d0000b273e859698c8fe21d42a13ec252
Your Top Songs 2022,Red,Santino Le Saint,275294,4,0,3,0.0257,0.363,0.362,0.000407,0.155,-9.088,0.0462,0.126,170.128,https://open.spotify.com/track/3so2wu8gqUfgFo9uotcOFJ,https://i.scdn.co/image/ab67616d0000b2736c7e59446943f6370360935b
Your Top Songs 2022,Skin of a Fool,Luke Sital-Singh,256249,5,1,4,0.883,0.621,0.219,0.00528,0.112,-12.224,0.033,0.199,76.957,https://open.spotify.com/track/211tixjekPLuxVLUEYVWn5,https://i.scdn.co/image/ab67616d0000b2739586f81b04a5c9f91f4af530
Your Top Songs 2022,La Negra Tiene Tumbao,Celia Cruz,253053,11,0,4,0.0322,0.795,0.848,3.11e-05,0.192,-4.442,0.0498,0.961,110.722,https://open.spotify.com/track/3QeEd0ldRZKcHixmS9TJQp,https://i.scdn.co/image/ab67616d0000b2736a665a167163d9b8e5261f3a
Your Top Songs 2022,Toh Phir Aao,Mustafa Zahid,348280,9,0,4,0.39,0.459,0.563,1.98e-06,0.107,-6.369,0.0263,0.0961,101.996,https://open.spotify.com/track/4chxJYv0qsOKQukt6cKp97,https://i.scdn.co/image/ab67616d0000b273696bb5555960c0886e644f27
Your Top Songs 2022,Potion,Jarline,175543,4,0,4,0.21,0.41,0.823,0.000206,0.202,-8.103,0.206,0.416,70.833,https://open.spotify.com/track/3agEscWdLfv8XEttP6OZMP,https://i.scdn.co/image/ab67616d0000b273ca58ac36165e71d779e7f2d3
Your Top Songs 2022,Pepeta,"Nora Fatehi, Rayvanny",213696,8,0,4,0.233,0.841,0.765,0.0,0.158,-6.068,0.0776,0.713,98.996,https://open.spotify.com/track/5a8j5OD7qFql7c8Buy8dm6,https://i.scdn.co/image/ab67616d0000b273aa1fc4294cfbb7433fee8e1d
Your Top Songs 2022,Erase My Scars,Evans Blue,204200,0,0,4,0.012,0.476,0.923,0.0157,0.165,-3.905,0.101,0.373,147.935,https://open.spotify.com/track/6njppEOeoUxbEx1BAXsF8p,https://i.scdn.co/image/ab67616d0000b273aed9abb634814aac3e5049ef
Your Top Songs 2022,Backbone,KALEO,232529,10,0,4,0.475,0.539,0.307,1.59e-06,0.186,-10.044,0.0305,0.116,127.658,https://open.spotify.com/track/20V7jjW1DI9P4W4oHrn0T4,https://i.scdn.co/image/ab67616d0000b27386874d2f6344944b03e38f0e
Your Top Songs 2022,Aaina,AFKAP,180619,4,0,5,0.726,0.578,0.556,0.0012,0.171,-7.919,0.146,0.116,129.303,https://open.spotify.com/track/5SAgi6ZXqpCWQADP8XyRDY,https://i.scdn.co/image/ab67616d0000b273262c5419295f36bec9908851
Your Top Songs 2022,slow summer,Zachary Knowles,168782,5,1,4,0.817,0.658,0.431,8.28e-06,0.21,-8.902,0.0437,0.464,90.003,https://open.spotify.com/track/4JEGeqPF0RH7oi1lHdtbK6,https://i.scdn.co/image/ab67616d0000b273c6ee79039d69e5ab0899facf
Your Top Songs 2022,This Time It's Different,Evans Blue,209092,5,0,5,0.000934,0.32,0.864,0.0488,0.37,-4.882,0.0549,0.277,109.54,https://open.spotify.com/track/7079nY1EuvdfIxaMYaTjR9,https://i.scdn.co/image/ab67616d0000b273e2a346a6546834c3499842bf
Your Top Songs 2022,Hit 'Em Up - Single Version,"2Pac, Outlawz",312627,7,1,4,0.0394,0.916,0.844,0.0,0.0778,-3.967,0.236,0.586,95.19,https://open.spotify.com/track/0Z2J91b2iTGLVTZC4fKgxf,https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec
Your Top Songs 2022,Insomnia,Daya,179746,7,1,4,0.0944,0.754,0.653,0.0,0.383,-5.095,0.0611,0.379,123.084,https://open.spotify.com/track/7hzlzoOwCZ4D3Ow5YZK4kj,https://i.scdn.co/image/ab67616d0000b2738fe9fb0dc7790498d309b600
Your Top Songs 2022,No U Hang Up,Shayne Ward,262587,6,1,4,0.105,0.669,0.533,0.0,0.0739,-5.536,0.0312,0.638,98.007,https://open.spotify.com/track/0AsdcXovKtJr5QsWbGi1CP,https://i.scdn.co/image/ab67616d0000b273166900d3a1ffbc679dbd57c2
Your Top Songs 2022,Stole Your Car,Charlotte Lawrence,215786,7,0,4,0.0731,0.659,0.713,2.98e-05,0.367,-5.61,0.0784,0.206,101.034,https://open.spotify.com/track/3wyYQc1S2YuJYh4NOJ9wow,https://i.scdn.co/image/ab67616d0000b273b108d63509a0bbd85ae7d054
Your Top Songs 2022,Samne Rehni E,Pav Dharia,210286,2,0,4,0.195,0.671,0.857,0.0,0.116,-1.419,0.0526,0.69,104.736,https://open.spotify.com/track/5Ytv2nGU77J0C3TAjCJKXE,https://i.scdn.co/image/ab67616d0000b2737b2e069edd5e55e3796c7b50
Your Top Songs 2022,Empty,Ray LaMontagne,317280,2,1,4,0.455,0.482,0.381,0.00295,0.114,-13.93,0.0311,0.42,81.712,https://open.spotify.com/track/33JX2be3eKVhl5xk8YQhVc,https://i.scdn.co/image/ab67616d0000b273f6b4e0a4f4deeca20a7754e3
Your Top Songs 2022,Jugnoo,Ashwin Adwani,230130,8,1,4,0.394,0.663,0.497,0.00026,0.0691,-6.145,0.0269,0.336,115.436,https://open.spotify.com/track/2sY2djYywKHbvT44vI2D57,https://i.scdn.co/image/ab67616d0000b2736f22d84c3aa94aad5ea87ae3
Your Top Songs 2022,Echo,Bad Meets Evil,295067,7,1,4,0.179,0.548,0.847,5.29e-06,0.254,-3.413,0.16,0.399,147.016,https://open.spotify.com/track/3ko0QVFzy4DdhuqTbMIeJZ,https://i.scdn.co/image/ab67616d0000b27359a1132f3cab22f80b2d2777
Your Top Songs 2022,Touch It,Ariana Grande,260000,7,0,4,0.0303,0.536,0.694,0.0,0.183,-4.369,0.0332,0.291,100.906,https://open.spotify.com/track/7rlKlsYacU3PFLGD7ca1HL,https://i.scdn.co/image/ab67616d0000b2732e651648db439a9b5995e065
Your Top Songs 2022,Rose,"Sublab, Mads",180516,7,0,4,0.652,0.676,0.637,0.0268,0.104,-7.851,0.0405,0.273,151.996,https://open.spotify.com/track/3usKIypSgkAKoinm5YVkCc,https://i.scdn.co/image/ab67616d0000b273ecd745fd698017bf5b69271f
Your Top Songs 2022,Oliver Twist,ArrDee,174857,11,1,4,0.352,0.725,0.807,0.0,0.462,-4.332,0.315,0.848,140.045,https://open.spotify.com/track/6ROFzwu3tbB6mxpW9Gt1YU,https://i.scdn.co/image/ab67616d0000b27380e060e9c13d966d13607a01
Your Top Songs 2022,With Me,Andromedik,185077,3,1,4,0.266,0.55,0.702,0.000309,0.249,-3.146,0.0319,0.212,129.985,https://open.spotify.com/track/7hNdg9ZFSClsWuGmt1MLNY,https://i.scdn.co/image/ab67616d0000b2732c77b037f30abb79c64ef751
Your Top Songs 2022,Wild Honey,Anna Vaus,213827,11,1,4,0.473,0.678,0.434,0.0,0.119,-8.247,0.0318,0.337,125.989,https://open.spotify.com/track/2ekYJOliaYZ2zUb3XlLs5V,https://i.scdn.co/image/ab67616d0000b27382e6602318612e107c0bdd1c
Your Top Songs 2022,Let Me Go,"Shaker, COBRA",219481,1,1,4,0.0096,0.693,0.517,0.0555,0.119,-7.785,0.0273,0.374,104.974,https://open.spotify.com/track/6wziFju5JAiYdyNTHGRpt1,https://i.scdn.co/image/ab67616d0000b2737364c5ab6c9d76dbd28b771a
Your Top Songs 2022,Sunrise In The East,Becky Hill,195227,6,0,4,0.0292,0.776,0.731,0.0,0.541,-3.748,0.0382,0.43,106.996,https://open.spotify.com/track/06Ywi4tWjgxdXkbQRqKrKU,https://i.scdn.co/image/ab67616d0000b273ea427780debfc4faf793df19
